group subNo block index seqDur shortLong nTargets nIOI rhythmicVarTAG seqSTD seqMeanIOI seqSumIOI Lowbound Upbound pressedKey rt seqDuration startInterval trialDuration IOI1 IOI2 IOI3 IOI4 IOI5 IOI6 IOI7 IOI8 IOI9 
main 13.0000 2.0000 4.0000 5.0000 0.0000 5.0000 4.0000 0.0000 0.0000 0.2500 1.0000 0.0000 0.0000 b 0.2140 1.2500 1.3151 1.3067 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 0.0000 
main 13.0000 2.0000 32.0000 7.0000 1.0000 7.0000 6.0000 1.0000 0.0492 0.2505 1.5030 0.0349 0.0588 b 0.2230 1.7530 1.4500 1.4417 0.2903 0.1871 0.3143 0.2522 0.2020 0.2572 0.0000 0.0000 0.0000 
main 13.0000 2.0000 3.0000 4.0000 0.0000 4.0000 3.0000 2.0000 0.1035 0.2485 0.7456 0.0906 0.1145 b 0.2180 0.9956 1.4231 1.4148 0.3590 0.1539 0.2327 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
main 13.0000 2.0000 12.0000 7.0000 1.0000 7.0000 6.0000 2.0000 0.1112 0.2504 1.5022 0.0906 0.1145 b 0.2440 1.7522 1.2265 1.2181 0.1730 0.2559 0.1515 0.3807 0.1517 0.3893 0.0000 0.0000 0.0000 
main 13.0000 2.0000 60.0000 9.0000 1.0000 9.0000 8.0000 2.0000 0.0910 0.2494 1.9955 0.0906 0.1145 b 0.2250 2.2455 1.1230 1.1146 0.1873 0.1599 0.2070 0.1765 0.3712 0.1933 0.3683 0.3321 0.0000 
main 13.0000 2.0000 48.0000 5.0000 0.0000 5.0000 4.0000 2.0000 0.0986 0.2498 0.9992 0.0906 0.1145 b 0.2040 1.2492 1.3130 1.3046 0.1714 0.2065 0.3936 0.2278 0.0000 0.0000 0.0000 0.0000 0.0000 
main 13.0000 2.0000 45.0000 4.0000 0.0000 4.0000 3.0000 2.0000 0.1002 0.2501 0.7503 0.0906 0.1145 b 0.4090 1.0003 1.0767 1.0683 0.3600 0.1638 0.2266 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
main 13.0000 2.0000 35.0000 8.0000 1.0000 8.0000 7.0000 1.0000 0.0536 0.2502 1.7512 0.0349 0.0588 b 0.1190 2.0012 1.4625 1.4541 0.2562 0.2259 0.3453 0.2277 0.2918 0.1834 0.2210 0.0000 0.0000 
main 13.0000 2.0000 63.0000 10.0000 2.0000 10.0000 9.0000 2.0000 0.0919 0.2502 2.2521 0.0906 0.1145 b 0.1830 2.5021 1.4174 1.4091 0.2386 0.1718 0.2456 0.1897 0.3498 0.3953 0.1629 0.3467 0.1516 
main 13.0000 2.0000 7.0000 6.0000 0.0000 6.0000 5.0000 0.0000 0.0000 0.2500 1.2500 0.0000 0.0000 b 0.3450 1.5000 1.3542 1.3459 0.2500 0.2500 0.2500 0.2500 0.2500 0.0000 0.0000 0.0000 0.0000 
